Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
Фрау Глажка,0,,84012525636,,,,,Калининград  улица Юрия Гагарина  дом 1,,
ВИДЕОПРОКАТ,0,,84012212912,,,,,236000  Калининград  Мира проспект  дом 106,,
ПРОММОНТАЖ СТРОЙ,0,,84012774542,,,,,236048  Калининград  улица Свердлова  дом 29-а,,
ОТКАЧКА,0,,84012526911,, ,,,236010  Калининград  Правая набережная  дом 15,,
ПРОММОНТАЖ СТРОЙ,0,,84012774542,,,,,236005  Калининград  Киевская улица  дом 121-в,,
ТЕПЛО-МОНТАЖ компания,0,https://wa.me/79316002763,,79316002763,,,,236010  Калининград  улица Белинского  дом 40,,
БАЛТИЙСКАЯ НАСОСНАЯ КОМПАНИЯ,0,,84012733503,,,,,236004  Калининград  Дзержинского улица  дом 130,,
ВОДОКАНАЛ ЮЖНАЯ ВОДОПРОВОДНАЯ СТАНЦИЯ № 2,0,,84012464422,,,,,236034  Калининград  поселок Малое Борисово,,
ВОДОКАНАЛ,0,,84012214794,,www.vodokanal-kaliningrad.ru,,,236000  Калининград  Комсомольская улица  дом 12,,
ВОДОКАНАЛ РЕМОНТНО-МЕХАНИЧЕСКИЙ ЦЕХ,0,,84012956617,,,,,236000  Калининград  Советский проспект  дом 107-А,,
ВЕСТ СТАЙЛ,0,,84012952133,,,,,236040  Калининград  Советский проспект  дом 89,,
ПРОМ-ТЕХНОЛОГИИ,0,,84012652799,, ,,,236005  Калининград  Киевская улица  дом 147,,
ГИТЕХ,0,,84012955711,,,,,236000  Калининград  Комсомольская улица  дом 49-А,,
ФЕЛИКС СКЛЯРОВ,0,,84012468149,, ,,,236041  Калининград  улица Александра Невского  дом 66-А,,
ПРОМОБОРУДОВАНИЕ,0,,84012532410,, ,,,236040  Калининград  улица Сергеева  дом 14,,
БИОКС-ПАРТНЕР,0,,84012597339,,,,,236009  Калининград  4-я Большая Окружная улица  дом 35,,
СТОК,0,,84012962466,,,,,236010  Калининград  Тенистая аллея  дом 40,,
ЧИСТЫЙ БЕРЕГ,0,,84012384095,, ,,,236028  Калининград  улица Александра Суворова  дом 135-А,,
ЭЙКОС БАЛТ,0,,84012573104,,www.eikos-balt.ru,,,236009  Калининград  4-я Большая Окружная улица  дом 61-а,,
ГУФФИ служба вскрытия замков,0,https://wa.me/79114744424,,79114744424,guffi39.ru,,,236039  Калининград  проспект Калинина  дом 17,,
КОМПАНИЯ ПО АВАРИЙНОМУ ВСКРЫТИЮ И ЗАМЕНЕ ЗАМКОВ,0,,84012527171,,,,,236005  Калининград  улица Павлика Морозова  дом 96,,
СЛУЖБА ВСКРЫТИЯ С1,0,,88005554263,,kaliningrad.vskritie-s1.ru,,,236038  Калининград  улица Юрия Гагарина  дом 2-к,,
ДОМОФЁНОК служба аварийного вскрытия замков,0,https://wa.me/79633507155,,79633507155,kaliningrad.domofenok.ru,,,236039  Калининград  Эпроновская улица  дом 9-а,,
НОЧНОЙ ДОЗОР служба эвакуации транспорта,0,,84012525018,, ,,,236010  Калининград  Тенистая аллея  дом 120,,
ОТКРЫВАШКА служба аварийного вскрытия замков и чипования ключей,0,,84012752222,,752222.ru,,,236022  Калининград  площадь Победы  дом 1-а,,
ОТКРЫВАШКА служба аварийного вскрытия замков и чипования ключей,0,,84012752222,,752222.ru,,,236016  Калининград  улица Черняховского  дом 30-а  строение 1,,
ОТКРЫВАШКА служба аварийного вскрытия замков и чипования ключей,0,,84012752222,,752222.ru,,,236040  Калининград  улица Шевченко  дом 8-а,,
ЧИПКЛЮЧ мастерская по изготовлению и чипованию ключей,0,https://wa.me/79003483553,,79003483553, ,,,236016  Калининград  улица Александра Невского  дом 36-в  цокольный этаж,,
Аварийная замочная служба,0,,84012525647,,help-kaliningrad.ru,,,Калининград  Театральная улица  дом 30,,
Городская техническая служба,0,https://wa.me/79052435709,,79052435709,service.gts39.ru,,,Калининград  улица Генерал-Лейтенанта Озерова  дом 19,,
Аварийное вскрытие,0,https://wa.me/79211063690,,79211063690,778888.ru,,,Калининград  улица Задонского  дом 19,,
Замки сервис мастерская,0,,84012776040,,,,,236009  Калининград  улица Шевченко  дом 8-а,,
Дверных дел Мастер,0,,84012522042,,lockster.ru,,,Калининград  улица Профессора Баранова  дом 2,,
БРОНИК служба аварийного вскрытия замков,0,,84012750405,, ,,,236038  Калининград  Шахматная улица  дом 4-Б,,
Аварийное вскрытие замков Калининград,0,https://wa.me/79607844144,,79607844144,open-locks.ru,,,236022  Калининград  улица Шиллера  дом 28,,
ЗЕЛЁНОЕ ДЕЛО фирма по сортировке вторсырья,0,https://wa.me/79118547504,,79118547504,xn--d1abaabh3aeoke.xn--p1ai,http://vk.com/zelenoedelo,,236005  Калининград  Камская улица  дом 6  Б,,
БРАВО БВР пункт приема металлолома,0,,84012750882,,,,,236006  Калининград  Московский проспект  дом 83-а  корпус 1,,
ФИРМА ПО ВЫВОЗУ ШИРОКОГО СПЕКТРА ОТХОДОВ ИП Романов И.В.,0,,84012611760,, ,,,236039  Калининград  Крановая улица  дом 1,,
ПУНКТ ПРИЕМА МЕТАЛЛОЛОМА,0,,84012201094,, ,,,236010  Калининград  Тенистая аллея  дом 61,,
39МЕТАЛЛОЛОМ компания по приему и переработке металлолома,0,https://wa.me/79097802000,,79097802000,39metallolom.ru,,,236005  Калининград  улица Александра Матросова  дом 15,,
СКМ пункт приема лома,0,https://wa.me/79110722672,,79110722672,xn--39-6kctotgbrfl.xn--p1ai,,,236010  Калининград  Ручейная улица  дом 2-а,,
ЛОМ-ЗАПАД,0,,84012901666,, ,,,236010  Калининград  Правая набережная  дом 32,,
ЛОМ-ПРИЕМ,0,https://wa.me/79527926732,,79527926732,,,,236034  Калининград  улица Дзержинского  дом 246  к4,,
КАЛИНИНГРАДВТОРМЕТ,0,,84012958451,, ,,,236010  Калининград  проспект Победы  дом 35,,
КРЕМНИЙ торгово-закупочная компания,0,,84012533022,, ,,,236000  Калининград  Московский проспект  дом 182,,
ЕДИНАЯ СИСТЕМА ОБРАЩЕНИЯ С ОТХОДАМИ ОБЛАСТНОЕ ГУП,0,,84012533973,,,,,236040  Калининград  Барнаульская улица  дом 4,,
БАЛТЭКОСИТИ клининговая компания,0,,84012779133,, ,,,236009  Калининград  Туруханская улица  дом 1,,
УНИВЕРСАЛЬНАЯ ТЕХНОЛОГИЯ компания по утилизации опасных отходов,0,,84012333200,, ,https://vk.com/vs_service39,,236010  Калининград  Брусничная улица  дом 5-13,,
АЛЬФА РЕСУРС,0,,84012307075,,,,,236006  Калининград  Октябрьская площадь  дом 8,,
КРЕМНИЙ перерабатывающая компания,0,https://wa.me/79110701040,,79110701040,,,,236001  Калининград  Ялтинская улица  дом 66,,
КРЕМНИЙ перерабатывающая компания,0,https://wa.me/79110701040,,79110701040, ,,,236028  Калининград  улица Александра Суворова  дом 129,,
КРЕМНИЙ перерабатывающая компания,0,https://wa.me/79110701040,,79110701040,,,,236005  Калининград  Камская улица  дом 4,,
Газтехнострой газификация домов,0,,84012401713,, ,https://vk.com/public184567288,,236022  Калининград  Советский проспект  дом 14,,
ГАЗТЕПЛОКОМФОРТ,0,,84012384625,, ,,,236000  Калининград  улица Профессора Баранова  дом 34,,
3Д торгово-сервисная компания,0,,84012740099,,www.pr-brend.ru,,,236001  Калининград  Толбухина улица  дом 6,,
ВЕСТЭНЕРГОСЕРВИС ТФ,0,,84012576182,,,,,236022  Калининград  Гвардейский проспект  дом 15,,
КАЛИНИНГРАДГАЗИФИКАЦИЯ,0,,84012212863,,,,,236000  Калининград  улица Пугачева  дом 18,,
VESTA компания инженерных систем,0,,84012694700,, ,,,236001  Калининград  улица Глинки  дом 1,,
АВТОГАЗСЕРВИС,0,,84012956563,, ,,,236029  Калининград  улица Старшего Лейтенанта Сибирякова  дом 17,,
ЯРКИЙ ЛУЧ НПФ,0,,84012602131,, ,,,236000  Калининград  улица Александра Суворова  дом 54-А,,
ТЕХГАЗ,0,,84012430792,,,http://vk.com/gk_center,,236029  Калининград  Туруханская улица  дом 1,,
ГЕОДЕЗИЧЕСКАЯ ГРУППА,0,,84012210584,,,,,236000  Калининград  Пугачева улица  дом 18,,
ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ филиал,0,,84012463233,,,,,236038  Калининград  улица Юрия Гагарина  дом 110,,
АВАРИЙНО-ДИСПЕТЧЕРСКАЯ СЛУЖБА,0,,8401204,,,,,236029  Калининград  Старшего Лейтенанта Сибирякова улица  дом 17,,
СЛУЖБА ЭКСПЛУАТАЦИИ ДОМОВОГО ГАЗОВОГО ОБОРУДОВАНИЯ,0,,84012215304,,,,,236029  Калининград  Старшего Лейтенанта Сибирякова улица  дом 17,,
ГАЗПРОМ МЕЖРЕГИОНГАЗ САНКТ-ПЕТЕРБУРГ филиал в Калининградской области,0,,84012565525,, ,,,236016  Калининград  Томская улица  дом 22,,
