Наименование,ИНН,WhatsApp,Телефон (офис),Телефон (мобильный),Сайт,VK,Email,Адрес,,
ФОТОЦЕНТР 35,0,https://wa.me/79005439313,,79005439313,tsentr35.site,https://vk.com/foto_na_dokumenty_vologda  http://vk.com/club21747818  http://vk.com/studiocentr  http://vk.com/twolevel,,160009  Вологда  улица Мальцева  дом 52,,
ПАПАРАЦЦИ,0,,88172580581,,www.paparazzy.ru,http://vk.com/club3810726,,160000  Вологда  проспект Победы  дом 19,,
ФОТОКЕРАМИКА,0,,88172245896,,,https://vk.com/shalyustudio,,160000  Вологда  улица Разина  дом 53,,
ЛЮМИН ТОО,0,,88172722043,,,http://vk.com/navse360vologda  http://vk.com/prazdnik_vash,,160000  Вологда  улица Мира  дом 5,,
ПРИНТЕКС,0,,88172725520,,,http://vk.com/talantseva_photo  http://vk.com/fotoboomvologda,,160000  Вологда  Советский проспект  дом 24-А,,
ПОЗИТИВ,0,,88172502102,,vk.com/club3810726,http://vk.com/club3810726  http://vk.com/talantseva_photo  http://vk.com/fotoboomvologda,,160000  Вологда  улица Разина  дом 53,,
ОТДЕЛ КАДРОВ,0,,88172726357,,,,,160000  Вологда  улица Мира  дом 12,,
ВОСТОРГ,0,,88172562613,,,,,Вологда  Зосимовская улица  дом 107,,
ДАНКО ПЛЮС,0,,88172767236,, ,,,160000  Вологда  Зосимовская улица  дом 14,,
"ПАПАРАЦЦИ, сеть фотоцентров",0,,88172726119,, ,http://vk.com/club3810726  http://vk.com/talantseva_photo,,160009  Вологда  улица Мира  дом 82  цоколь,,
"MTV, фотостудия Михаила Трапезникова",0,https://wa.me/79212333595,,79212333595,vk.com/mtvologda,http://vk.com/mtvologda  https://vk.com/svadberry2017,,160034  Вологда  Новгородская улица  дом 2-а,,
"ABBEY ROAD, фотостудия",0,https://wa.me/79052962034,,79052962034, ,http://vk.com/studioabbeyroad  http://vk.com/daydream_studio  http://vk.com/mtvologda,,160034  Вологда  Новгородская улица  дом 4-а,,
"ОТДЕЛ КАДРОВ, фотоцентр",0,https://wa.me/79218339726,,79218339726,,https://vk.com/fotoproficentr,,160034  Вологда  Костромская улица  дом 4,,
"КАПЛЯ, выездная химчистка мебели",0,https://wa.me/79814222393,,79814222393,himchistka-kaplya-vol.ru,,,160000  Вологда  Северная улица  дом 7,,
ЧАЙКА ПРИЕМНЫЙ ПУНКТ БЕЛЬЯ МП,0,,88172724330,,,,,160004  Вологда  Горького улица  дом 93,,
ХИМЧИСТКА НА ПРЕДТЕЧЕНСКОЙ ООО,0,,88172757191,,,,,160000  Вологда  Предтеченская улица  дом 69-А,,
ХИМЧИСТКА ПРИЕМНЫЙ ПУНКТ,0,,88172721101,,,,,160000  Вологда  Козленская улица  дом 43-А,,
"ХИМЧИСТКА НА ПРЕДТЕЧЕНСКОЙ, сеть приемных пунктов",0,https://wa.me/79315039177,,79315039177,,,,160022  Вологда  Ярославская улица  дом 32,,
"ХИМЧИСТКА НА ПРЕДТЕЧЕНСКОЙ, сеть приемных пунктов",0,https://wa.me/79315039178,,79315039178,,,,160014  Вологда  улица Горького  дом 122  2 этаж,,
"КАРЛСОН, прачечная",0,,88172270388,, ,http://vk.com/karlson35,,160009  Вологда  улица Мальцева  дом 52  цокольный этаж,,
"ИНКАНТО, химчистка",0,,88172532828,,www.inc35.ru,,,160017  Вологда  Ленинградская улица  дом 71  корпус 3  1 этаж,,
"ЗОЛУШКА, клининговая компания",0,https://wa.me/79217130139,,79217130139,www.zolushka-35.ru,,,160032  Вологда  Архангельская улица  дом 17,,
"ЗОЛУШКА, клининговая компания",0,,88172581303,, ,,,160009  Вологда  улица Чехова  дом 36,,
"ХИМЧИСТКА НА ПРЕДТЕЧЕНСКОЙ, сеть приемных пунктов",0,https://wa.me/79315039181,,79315039181,,,,160013  Вологда  улица Маршала Конева  дом 14-а,,
"АКВАСЕРВИС, прачечная",0,https://wa.me/79115076763,,79115076763, ,http://vk.com/karlson35,,160012  Вологда  Советский проспект  дом 125,,
"АКВАСЕРВИС, прачечная",0,https://wa.me/79115076763,,79115076763,,http://vk.com/karlson35,,160000  Вологда  улица Саммера  дом 53-а,,
ХИМЧИСТКА,0,,88172503474,, ,http://vk.com/club73301076,,160019  Вологда  улица Добролюбова  дом 53,,
"ПО-ИТАЛЬЯНСКИ, сеть химчисток",0,https://wa.me/79217144278,,79217144278,,,,Вологда  Окружное шоссе  дом 26  цокольный этаж  центр Шоколад,,
"ПО-ИТАЛЬЯНСКИ, сеть химчисток",0,https://wa.me/79217151317,,79217151317,,,,160002  Вологда  Ленинградская улица  дом 146  цокольный этаж,,
"ПО-ИТАЛЬЯНСКИ, сеть химчисток",0,https://wa.me/79215327945,,79215327945,,,,160022  Вологда  Ярославская улица  дом 25  2 этаж  комплекс Ярославский,,
СЕРВИС-ХОЛОД ООО,0,,88172722482,,,,,160000  Вологда  Зосимовская улица  дом 11,,
"ЮОНА, служба быта",0,https://wa.me/79115275682,,79115275682,www.yuona.ru,,,Вологда  Окружное шоссе  дом 35,,
"МАСТЕРСКАЯ ПО РЕМОНТУ ЧАСОВ, ИП Костров В.В.",0,https://wa.me/79210689608,,79210689608,,,,160000  Вологда  Благовещенская улица  дом 4,,
"ЧАС ПИК, мастерская по ремонту часов",0,,,,,,,,,
"МАСТЕРСКАЯ ВРЕМЕНИ, часовая мастерская",0,https://wa.me/79114493438,,79114493438,,,,160000  Вологда  Ленинградская улица  дом 132,,
"МАСТЕРСКАЯ ЧАСОВ НА БЛАГОВЕЩЕНСКОЙ, 4",0,https://wa.me/79210679608,,79210679608,,,,160000  Вологда  Благовещенская улица  дом 4  1 этаж,,
МАСТЕРСКАЯ ПО РЕМОНТУ ЧАСОВ И ЮВЕЛИРНЫХ ИЗДЕЛИЙ,0,https://wa.me/79095988727,,79095988727,,,,160001  Вологда  улица Батюшкова  дом 11,,
МАСТЕРСКАЯ ПО РЕМОНТУ ЧАСОВ,0,https://wa.me/79517315558,,79517315558,,,,160000  Вологда  улица Мира  дом 12  магазин Аленький Цветочек,,
"МАСТЕРСКАЯ ПО РЕМОНТУ ЧАСОВ, ИП Антипова О.Г.",0,https://wa.me/79115098280,,79115098280,,,,160022  Вологда  Ярославская улица  дом 25  2 этаж,,
"МАСТЕРСКАЯ ПО РЕМОНТУ ЧАСОВ, ИП Антипова О.Г.",0,https://wa.me/79218323660,,79218323660,,https://vk.com/chasy_vologda_taktika  http://vk.com/club16717222  https://vk.com/timemoney35,,160029  Вологда  Северная улица  дом 5  1 этаж,,
"ТАЙМ-СЕРВИС, мастерская по ремонту часов",0,https://wa.me/79005001010,,79005001010,,,,160000  Вологда  улица Мира  дом 22  2 этаж,,
"Антипова О.Г., ип",0,https://wa.me/79212379654,,79212379654,,,,Вологда  Ярославская улица  дом 25,,
МАСТЕРСКАЯ ПО РЕМОНТУ ЧАСОВ,0,https://wa.me/79115498797,,79115498797, ,,,160000  Вологда  улица Батюшкова  дом 3-а,,
"ТАЙМ-МАСТЕР, мастерская по ремонту часов",0,https://wa.me/79115492948,,79115492948,,,,160000  Вологда  Козленская улица  дом 33  1 этаж,,
ШЕЙТЕ САМИ,0,,88172757171,, ,,,160000  Вологда  Благовещенская улица  дом 89,,
"ЭЛЕКТРОМОНТАЖНАЯ КОМПАНИЯ, ИП Коняшин Н.И.",0,https://wa.me/79217160789,,79217160789, ,,,160022  Вологда  Ярославская улица  дом 31,,
БЫВАЛОВСКИЙ МАШИНОСТРОИТЕЛЬНЫЙ ЗАВОД,0,,88172715460,, ,,,160000  Вологда  Пошехонское шоссе  дом 18,,
ТГК-2,0,,88172753518,, ,,,160012  Вологда  Советский проспект  дом 141-А,,
СЕВЕРНАЯ ЭНЕРГЕТИЧЕСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ,0,,88172722508,,,,,160035  Вологда  Пречистенская набережная  дом 68,,
ЭЛЕКОМ+,0,,88172546244,, ,,,160000  Вологда  улица Карла Маркса  дом 14,,
СЕВЕРСНАБ ООО,0,,88172548097,,,,,160014  Вологда  Самойло улица  дом 7,,
ТАРНОГСКИЕ ЭЛЕКТРОСЕТИ,0,,88174822444,, ,,,161560  Вологодская область  Тарногский Городок  Пограничная улица  дом 20-А,,
"ЭЛЕКТРИКА-СЕРВИС, монтажно-наладочная фирма",0,,88172720301,,els35.ru,,,160035  Вологда  Предтеченская улица  дом 31,,
"КОМПАНИЯ РЕФКО, проектная фирма",0,,88172541746,,www.srtrefko.ru,,,160000  Вологда  Горького улица  дом 40,,
"ВОЛОГДАЭНЕРГО, энергетическая компания, Северо-западный филиал",0,,88172274844,, ,,,160014  Вологда  улица Гиляровского  дом 61,,
"ВОЛОГДАОБЛКОММУНЭНЕРГО, государственное энергетическое предприятие",0,,88172768121,, ,,,160012  Вологда  улица Яшина  дом 3-а  2 офис,,
ЭНЕРГОАУДИТ,0,,88172756006,,www.energoaudit35.ru,,,160000  Вологда  улица Герцена  дом 56,,
ЭНЕРГОКОНСАЛТИНГ,0,https://wa.me/79518414448,,79518414448,energoconsalting.ru,,,160004  Вологда  улица Клубова  дом 26,,
"АССОЦИАЦИЯ НЕЗАВИСИМЫХ ЭКСПЕРТОВ, аудиторская компания",0,,88172285627,,,https://vk.com/clubbusiness_profit35,,160029  Вологда  Машиностроительная улица  дом 19,,
СЕВЕРО-ЗАПАДНЫЙ ЦЕНТР ЭКСПЕРТИЗЫ И КОНСАЛТИНГА,0,,88172563683,, ,,,160000  Вологда  Советский проспект  дом 35  23 офис,,
"ЭНЕРГОСБЕРЕЖЕНИЕ, компания",0,,88172275042,, ,,,160024  Вологда  Северная улица  дом 32  3 офис,,
"СВЕТОТЕХНИКА, торговая компания",0,https://wa.me/79005008773,,79005008773, ,https://vk.com/svettec_ru,,160000  Вологда  Ленинградская улица  дом 97-Б,,
"ЭЛИЗТЕСТ, электролаборатория",0,https://wa.me/79535212059,,79535212059, ,https://vk.com/electrolab.eliztest,,160023  Вологда  Школьный переулок  дом 3-а,,
"СЕВЕРЭНЕРГОСНАБ, строительно-монтажная фирма",0,,88172769921,, ,,,160000  Вологда  улица Мира  дом 76,,
Энергетическое предприятие Вологдаоблкоммунэнерго ГП,0,,88172570050,, ,,,Вологда  улица Трактористов  дом 3,,
Вологодская Сбытовая Компания Кич-Городецкое представительство,0,,88174021741,,,,,161400  Вологда  Пионерская улица  дом 2-а,,
"СО ЕЭС Вологодское РДУ, филиал",0,,88172570284,, ,,,160035  Вологда  Пречистенская набережная  дом 68,,
"Электротранзит Альфа, энергосбытовая компания",0,,88172797013,,el-transit.ru,,,Вологда  Окружное шоссе  дом 13,,
"ЮВЕЛИРНАЯ МАСТЕРСКАЯ, ИП Гусев К.О.",0,https://wa.me/79115215288,,79115215288,,,,160000  Вологда  улица Мира  дом 17,,
"ЮВЕЛИРНАЯ МАСТЕРСКАЯ, ИП Кашина И.В.",0,https://wa.me/79005052010,,79005052010, ,,,160034  Вологда  Костромская улица  дом 1,,
ЮВЕЛИРНО-ХУДОЖЕСТВЕННАЯ МАСТЕРСКАЯ,0,,88172541857,, ,,,160000  Вологда  улица Гоголя  дом 88,,
"АЛМАЗ, ювелирная мастерская",0,https://wa.me/79215334328,,79215334328,,,,160000  Вологда  улица Мира  дом 17,,
ЮВЕЛИРНО-ГРАВЕРНАЯ МАСТЕРСКАЯ,0,https://wa.me/79115271048,,79115271048, ,http://vk.com/club68490719  http://vk.com/club18676932,,160000  Вологда  Благовещенская улица  дом 4  1 этаж,,
"КРОКУС-М, ювелирная мастерская",0,https://wa.me/79517344434,,79517344434, ,http://vk.com/jewelwork,,160017  Вологда  Ленинградская улица  дом 71  1 этаж,,
ЮВЕЛИРНАЯ МАСТЕРСКАЯ,0,,88172722547,,vk.com/jewelwork,http://vk.com/jewelwork,,160000  Вологда  Козленская улица  дом 45-а,,
